operation_id,work_date,facility_id,shift_id,forecast_orders,actual_orders,planned_fte,planned_contract,absent_fte,absent_contract,present_fte,present_contract,overtime_hours,capacity_orders,processed_orders,backlog_orders,paid_hours,productive_hours,actual_productivity_per_hour,capacity_utilization,absence_rate,labour_cost_inr,cost_per_processed_order
1211,2026-07-20,FC_MUM,S2,3339,3104,30,11,3,0,27,11,0,3401.5,3104,0,328.0,273.6,11.35,0.9125,0.0732,60984.24,19.65
1212,2026-07-20,FC_MUM,S3,1613,1790,16,6,2,0,14,6,25,1795.3,1790,0,201.0,169.0,10.59,0.9971,0.0909,42203.7,23.58
1213,2026-07-20,FC_HYD,S1,2201,2373,18,7,3,1,15,6,36,2335.1,2335,38,236.0,187.2,12.47,1.0,0.16,42204.0,18.07
1214,2026-07-20,FC_HYD,S2,2471,2501,21,7,1,0,20,7,3,2510.3,2501,0,227.0,197.4,12.67,0.9963,0.0357,39165.75,15.66
1215,2026-07-20,FC_HYD,S3,1680,1594,18,6,1,0,17,6,0,1923.8,1594,0,192.0,165.6,9.63,0.8286,0.0417,35164.8,22.06
1216,2026-07-21,FC_BLR,S1,2435,2552,20,7,0,1,20,6,7,2554.3,2552,0,223.0,194.2,13.14,0.9991,0.037,39062.0,15.31
1217,2026-07-21,FC_BLR,S2,3074,2843,27,9,4,0,23,9,0,2985.7,2843,0,288.0,230.4,12.34,0.9522,0.1111,51170.4,18.0
1218,2026-07-21,FC_BLR,S3,1971,2098,18,7,1,0,17,7,14,2102.9,2098,0,214.0,186.8,11.23,0.9977,0.04,41971.6,20.01
1219,2026-07-21,FC_DEL,S1,3079,3019,27,9,2,0,25,9,0,3341.7,3019,0,288.0,244.8,12.33,0.9034,0.0556,50976.0,16.89
1220,2026-07-21,FC_DEL,S2,3598,3249,31,11,0,2,31,9,0,3561.9,3249,0,336.0,288.0,11.28,0.9121,0.0476,61371.52,18.89
1221,2026-07-21,FC_DEL,S3,1932,1977,18,7,1,0,17,7,1,1979.7,1977,0,201.0,173.8,11.38,0.9986,0.04,39408.6,19.93
1222,2026-07-21,FC_KOL,S1,2346,2206,21,7,1,0,20,7,0,2325.7,2206,0,224.0,194.4,11.35,0.9485,0.0357,36344.0,16.48
1223,2026-07-21,FC_KOL,S2,1820,2218,16,6,1,0,15,6,36,2099.7,2099,119,212.0,187.2,11.21,0.9997,0.0455,38266.56,18.23
1224,2026-07-21,FC_KOL,S3,1314,1297,14,5,1,0,13,5,0,1319.5,1297,0,152.0,129.6,10.01,0.9829,0.0526,27183.2,20.96
1225,2026-07-21,FC_MUM,S1,2573,2678,22,8,1,0,21,8,1,2680.4,2678,0,241.0,209.8,12.76,0.9991,0.0333,43575.0,16.27
1226,2026-07-21,FC_MUM,S2,3247,3080,29,10,0,0,29,10,0,3248.1,3080,0,312.0,280.8,10.97,0.9483,0.0,57902.48,18.8
1227,2026-07-21,FC_MUM,S3,1851,1879,20,7,0,2,20,5,4,2222.3,1879,0,220.0,184.0,10.21,0.8455,0.0741,43986.8,23.41
1228,2026-07-21,FC_HYD,S1,2245,2072,20,7,2,2,18,5,0,2254.0,2072,0,216.0,165.6,12.51,0.9193,0.1481,36016.0,17.38
1229,2026-07-21,FC_HYD,S2,2122,2312,18,7,0,2,18,5,19,2320.5,2312,0,219.0,184.6,12.52,0.9963,0.08,39215.19,16.96
1230,2026-07-21,FC_HYD,S3,1630,1820,17,6,0,3,17,3,14,1824.7,1820,0,198.0,158.0,11.52,0.9974,0.1304,37499.0,20.6
1231,2026-07-22,FC_BLR,S1,2906,2902,26,9,3,2,23,7,0,2938.3,2902,0,280.0,216.0,13.44,0.9877,0.1429,48352.0,16.66
1232,2026-07-22,FC_BLR,S2,3073,3274,27,9,3,0,24,9,33,3278.8,3274,0,321.0,270.6,12.1,0.9985,0.0833,59667.9,18.22
1233,2026-07-22,FC_BLR,S3,2091,2097,21,7,1,0,20,7,0,2334.8,2097,0,224.0,194.4,10.79,0.8981,0.0357,42504.0,20.27
1234,2026-07-22,FC_DEL,S1,2886,2940,26,9,2,0,24,9,0,2963.5,2940,0,280.0,237.6,12.37,0.9921,0.0571,49616.0,16.88
1235,2026-07-22,FC_DEL,S2,3523,3647,32,11,3,4,29,7,36,3475.5,3475,172,380.0,295.2,11.77,0.9999,0.1628,72338.96,20.82
1236,2026-07-22,FC_DEL,S3,2626,2328,27,9,1,0,26,9,0,2873.4,2328,0,288.0,252.0,9.24,0.8102,0.0278,56073.6,24.09
1237,2026-07-22,FC_KOL,S1,2056,2310,19,7,0,1,19,6,4,2311.7,2310,0,212.0,184.0,12.55,0.9993,0.0385,34792.0,15.06
1238,2026-07-22,FC_KOL,S2,2425,2484,23,8,0,1,23,7,0,2507.0,2484,0,248.0,216.0,11.5,0.9908,0.0323,41496.64,16.71
1239,2026-07-22,FC_KOL,S3,1481,1518,15,5,1,0,14,5,4,1561.1,1518,0,164.0,140.8,10.78,0.9724,0.05,29594.4,19.5
1240,2026-07-22,FC_MUM,S1,2316,2811,21,7,1,0,20,7,36,2819.3,2811,0,260.0,230.4,12.2,0.9971,0.0357,49788.0,17.71
1241,2026-07-22,FC_MUM,S2,2812,3259,25,9,0,0,25,9,17,3263.0,3259,0,289.0,261.8,12.45,0.9988,0.0,55149.29,16.92
1242,2026-07-22,FC_MUM,S3,1955,1850,20,7,3,1,17,6,3,1854.8,1850,0,219.0,168.6,10.97,0.9974,0.1481,43697.5,23.62
1243,2026-07-22,FC_HYD,S1,2722,2589,24,8,1,0,23,8,0,2847.3,2589,0,256.0,223.2,11.6,0.9093,0.0312,42624.0,16.46
1244,2026-07-22,FC_HYD,S2,2433,2487,21,8,1,0,20,8,0,2615.0,2487,0,232.0,201.6,12.34,0.951,0.0345,39947.52,16.06
1245,2026-07-22,FC_HYD,S3,1693,1704,17,6,3,1,14,5,16,1709.6,1704,0,200.0,152.8,11.15,0.9967,0.1739,38033.6,22.32
1246,2026-07-23,FC_BLR,S1,2729,2726,24,8,2,1,22,7,2,2727.1,2726,0,258.0,210.8,12.93,0.9996,0.0938,44660.0,16.38
1247,2026-07-23,FC_BLR,S2,2985,3422,25,9,3,0,22,9,36,3037.5,3037,385,308.0,259.2,11.72,0.9998,0.0882,57704.72,19.0
1248,2026-07-23,FC_BLR,S3,1901,2058,18,7,1,1,17,6,4,2063.4,2058,0,204.0,169.6,12.13,0.9974,0.08,39221.6,19.06
1249,2026-07-23,FC_DEL,S1,2905,3085,27,9,0,0,27,9,0,3459.6,3085,0,288.0,259.2,11.9,0.8917,0.0,50976.0,16.52
1250,2026-07-23,FC_DEL,S2,3813,3831,34,12,1,0,33,12,0,4045.6,3831,0,368.0,324.0,11.82,0.947,0.0217,67205.44,17.54
1251,2026-07-23,FC_DEL,S3,2288,2063,23,8,0,1,23,7,0,2578.2,2063,0,248.0,216.0,9.55,0.8002,0.0323,48347.2,23.44
1252,2026-07-23,FC_KOL,S1,2247,2187,21,7,0,1,21,6,0,2362.9,2187,0,224.0,194.4,11.25,0.9256,0.0357,36344.0,16.62
1253,2026-07-23,FC_KOL,S2,2087,2412,20,7,1,0,19,7,20,2419.3,2412,0,236.0,207.2,11.64,0.997,0.037,41010.48,17.0
1254,2026-07-23,FC_KOL,S3,1430,1570,16,5,0,0,16,5,0,1652.6,1570,0,168.0,151.2,10.38,0.95,0.0,29928.8,19.06
1255,2026-07-23,FC_MUM,S1,2476,2667,22,8,1,0,21,8,0,2721.3,2667,0,240.0,208.8,12.77,0.9801,0.0333,43312.0,16.24
1256,2026-07-23,FC_MUM,S2,3350,3503,30,11,3,0,27,11,36,3315.1,3315,188,364.0,309.6,10.71,1.0,0.0732,70736.28,21.34
1257,2026-07-23,FC_MUM,S3,2087,2121,21,7,1,0,20,7,0,2177.5,2121,0,224.0,194.4,10.91,0.9741,0.0357,44352.0,20.91
1258,2026-07-23,FC_HYD,S1,2034,2203,18,7,3,1,15,6,17,2208.1,2203,0,217.0,168.2,13.1,0.9977,0.16,37587.0,17.06
1259,2026-07-23,FC_HYD,S2,2380,2661,22,8,0,2,22,6,20,2668.8,2661,0,260.0,221.6,12.01,0.9971,0.0667,46271.72,17.39
1260,2026-07-23,FC_HYD,S3,1869,1814,19,7,0,0,19,7,0,2106.6,1814,0,208.0,187.2,9.69,0.8611,0.0,38209.6,21.06
1261,2026-07-24,FC_BLR,S1,3621,3365,30,10,1,0,29,10,0,3440.2,3365,0,320.0,280.8,11.98,0.9781,0.025,55200.0,16.4
1262,2026-07-24,FC_BLR,S2,3718,3720,32,11,1,1,31,10,8,3721.9,3720,0,352.0,303.2,12.27,0.9995,0.0465,63233.76,17.0
1263,2026-07-24,FC_BLR,S3,2229,2111,21,7,2,1,19,6,6,2113.8,2111,0,230.0,186.0,11.35,0.9987,0.1071,44154.0,20.92
1264,2026-07-24,FC_DEL,S1,2862,3203,25,9,0,0,25,9,7,3211.2,3203,0,279.0,251.8,12.72,0.9975,0.0,50062.0,15.63
1265,2026-07-24,FC_DEL,S2,4016,3861,37,13,2,1,35,12,0,4178.1,3861,0,400.0,338.4,11.41,0.9241,0.06,73039.36,18.92
1266,2026-07-24,FC_DEL,S3,2204,2386,21,8,2,0,19,8,11,2389.5,2386,0,243.0,205.4,11.62,0.9985,0.069,48477.0,20.32
1267,2026-07-24,FC_KOL,S1,2050,2128,18,7,1,0,17,7,5,2131.6,2128,0,205.0,177.8,11.97,0.9983,0.04,33780.0,15.87
1268,2026-07-24,FC_KOL,S2,2728,2721,26,9,0,1,26,8,3,2983.1,2721,0,283.0,247.8,10.98,0.9121,0.0286,47573.64,17.48
1269,2026-07-24,FC_KOL,S3,1877,1833,18,7,1,0,17,7,5,1839.0,1833,0,205.0,177.8,10.31,0.9967,0.04,37158.0,20.27
1270,2026-07-24,FC_MUM,S1,3255,3238,27,10,1,0,26,10,4,3456.3,3238,0,300.0,263.2,12.3,0.9368,0.027,54500.0,16.83
1271,2026-07-24,FC_MUM,S2,3996,3630,36,12,1,3,35,9,0,4073.0,3630,0,384.0,316.8,11.46,0.8912,0.0833,71193.6,19.61
1272,2026-07-24,FC_MUM,S3,2188,2157,22,8,1,0,21,8,0,2321.0,2157,0,240.0,208.8,10.33,0.9293,0.0333,47643.2,22.09
1273,2026-07-24,FC_HYD,S1,2658,2462,24,8,0,0,24,8,0,2916.7,2462,0,256.0,230.4,10.69,0.8441,0.0,42624.0,17.31
1274,2026-07-24,FC_HYD,S2,3218,3216,28,10,1,1,27,9,0,3249.9,3216,0,304.0,259.2,12.41,0.9896,0.0526,52241.6,16.24
1275,2026-07-24,FC_HYD,S3,1932,1813,19,7,1,0,18,7,0,2160.4,1813,0,208.0,180.0,10.07,0.8392,0.0385,38209.6,21.08
1276,2026-07-25,FC_BLR,S1,3633,3797,31,11,0,2,31,9,10,3801.9,3797,0,346.0,298.0,12.74,0.9987,0.0476,60564.0,15.95
1277,2026-07-25,FC_BLR,S2,3614,4062,32,11,1,0,31,11,27,4065.1,4062,0,371.0,329.4,12.33,0.9992,0.0233,68126.26,16.77
1278,2026-07-25,FC_BLR,S3,2370,2346,22,8,1,2,21,6,8,2352.8,2346,0,248.0,202.4,11.59,0.9971,0.1,47854.4,20.4
1279,2026-07-25,FC_DEL,S1,4629,4188,40,14,1,2,39,12,0,4962.6,4188,0,432.0,367.2,11.41,0.8439,0.0556,76576.0,18.28
1280,2026-07-25,FC_DEL,S2,4429,4250,40,14,2,2,38,12,0,4461.1,4250,0,432.0,360.0,11.81,0.9527,0.0741,78873.28,18.56
1281,2026-07-25,FC_DEL,S3,3071,3022,30,11,0,2,30,9,0,3319.4,3022,0,328.0,280.8,10.76,0.9104,0.0488,64046.4,21.19
1282,2026-07-25,FC_KOL,S1,2514,2583,23,8,1,0,22,8,10,2586.9,2583,0,258.0,226.0,11.43,0.9985,0.0323,42648.0,16.51
1283,2026-07-25,FC_KOL,S2,3444,3212,32,11,0,0,32,11,0,3424.5,3212,0,344.0,309.6,10.37,0.9379,0.0,57539.92,17.91
1284,2026-07-25,FC_KOL,S3,1865,2011,20,7,0,0,20,7,0,2175.2,2011,0,216.0,194.4,10.34,0.9245,0.0,38605.6,19.2
1285,2026-07-25,FC_MUM,S1,4011,3748,36,12,2,0,34,12,0,4032.8,3748,0,384.0,331.2,11.32,0.9294,0.0417,69120.0,18.44
1286,2026-07-25,FC_MUM,S2,3679,3796,34,12,1,1,33,11,0,4148.2,3796,0,368.0,316.8,11.98,0.9151,0.0435,68342.56,18.0
1287,2026-07-25,FC_MUM,S3,2865,2692,30,10,0,1,30,9,0,3158.4,2692,0,320.0,280.8,9.59,0.8523,0.025,63360.0,23.54
1288,2026-07-25,FC_HYD,S1,2975,2918,25,9,2,1,23,8,0,2978.1,2918,0,272.0,223.2,13.07,0.9798,0.0882,45392.0,15.56
1289,2026-07-25,FC_HYD,S2,3545,3567,31,11,2,1,29,10,9,3571.6,3567,0,345.0,289.8,12.31,0.9987,0.0714,59982.05,16.82
1290,2026-07-25,FC_HYD,S3,2007,2235,18,7,1,0,17,7,27,2241.0,2235,0,227.0,199.8,11.19,0.9973,0.04,44018.7,19.7
1291,2026-07-26,FC_BLR,S1,3058,3103,24,9,1,0,23,9,14,3103.7,3103,0,278.0,244.4,12.7,0.9998,0.0303,49196.0,15.85
1292,2026-07-26,FC_BLR,S2,4037,3981,36,12,1,0,35,12,0,4339.0,3981,0,384.0,338.4,11.76,0.9175,0.0208,68227.2,17.14
1293,2026-07-26,FC_BLR,S3,2561,2292,26,9,1,0,25,9,0,2802.4,2292,0,280.0,244.8,9.36,0.8179,0.0286,53187.2,23.21
1294,2026-07-26,FC_DEL,S1,3815,3892,34,12,3,3,31,9,12,3898.1,3892,0,380.0,300.0,12.97,0.9984,0.1304,68344.0,17.56
1295,2026-07-26,FC_DEL,S2,4553,4606,41,14,2,2,39,12,30,4606.4,4606,0,470.0,397.2,11.6,0.9999,0.0727,88246.28,19.16
1296,2026-07-26,FC_DEL,S3,2563,2660,24,9,2,0,22,9,23,2662.6,2660,0,287.0,246.2,10.8,0.999,0.0606,58113.0,21.85
1297,2026-07-26,FC_KOL,S1,2373,2502,21,8,0,1,21,7,5,2507.0,2502,0,237.0,206.6,12.11,0.998,0.0345,38972.0,15.58
1298,2026-07-26,FC_KOL,S2,2793,2734,26,9,2,1,24,8,18,2742.0,2734,0,298.0,248.4,11.01,0.9971,0.0857,51219.84,18.73
1299,2026-07-26,FC_KOL,S3,1961,1905,20,7,2,0,18,7,0,1920.5,1905,0,216.0,180.0,10.58,0.9919,0.0741,38605.6,20.27
1300,2026-07-26,FC_MUM,S1,3389,3146,30,11,1,0,29,11,2,3625.4,3146,0,330.0,290.0,10.85,0.8678,0.0244,59734.0,18.99
1301,2026-07-26,FC_MUM,S2,4111,3798,37,13,2,0,35,13,0,4085.6,3798,0,400.0,345.6,10.99,0.9296,0.04,74275.36,19.56
1302,2026-07-26,FC_MUM,S3,2101,2173,21,7,0,1,21,6,0,2319.7,2173,0,224.0,194.4,11.18,0.9368,0.0357,44352.0,20.41
1303,2026-07-26,FC_HYD,S1,2684,2930,23,8,3,1,20,7,36,2689.3,2689,241,284.0,230.4,11.67,0.9999,0.129,50092.0,18.63
1304,2026-07-26,FC_HYD,S2,3114,3228,27,10,0,0,27,10,0,3630.5,3228,0,296.0,266.4,12.12,0.8891,0.0,50923.2,15.78
1305,2026-07-26,FC_HYD,S3,1824,1965,18,7,1,1,17,6,0,1969.9,1965,0,200.0,165.6,11.87,0.9975,0.08,36801.6,18.73
1306,2026-07-27,FC_BLR,S1,2737,2532,23,8,1,0,22,8,0,3070.9,2532,0,248.0,216.0,11.72,0.8245,0.0323,42832.0,16.92
1307,2026-07-27,FC_BLR,S2,3388,3034,29,10,1,1,28,9,0,3287.9,3034,0,312.0,266.4,11.39,0.9228,0.0513,55488.16,18.29
1308,2026-07-27,FC_BLR,S3,1938,1934,18,7,1,1,17,6,9,1934.9,1934,0,209.0,174.6,11.08,0.9995,0.08,40596.6,20.99
1309,2026-07-27,FC_DEL,S1,3220,2882,27,10,2,2,25,8,0,3201.7,2882,0,296.0,237.6,12.13,0.9001,0.1081,52560.0,18.24
1310,2026-07-27,FC_DEL,S2,2920,2959,27,9,1,2,26,7,6,2961.4,2959,0,294.0,243.6,12.15,0.9992,0.0833,54099.72,18.28
1311,2026-07-27,FC_DEL,S3,2229,2142,21,7,0,0,21,7,0,2331.8,2142,0,224.0,201.6,10.62,0.9186,0.0,43612.8,20.36
1312,2026-07-27,FC_KOL,S1,1731,1823,16,5,2,0,14,5,3,1833.0,1823,0,171.0,139.8,13.04,0.9946,0.0952,27916.0,15.31
1313,2026-07-27,FC_KOL,S2,2670,2479,25,9,1,0,24,9,0,2846.9,2479,0,272.0,237.6,10.43,0.8708,0.0294,45558.96,18.38
1314,2026-07-27,FC_KOL,S3,1442,1541,15,5,3,0,12,5,28,1542.4,1541,0,188.0,150.4,10.25,0.9991,0.15,35824.8,23.25
1315,2026-07-27,FC_MUM,S1,2152,2483,19,7,1,0,18,7,22,2490.0,2483,0,230.0,202.0,12.29,0.9972,0.0385,43338.0,17.45
1316,2026-07-27,FC_MUM,S2,3049,2965,27,10,0,0,27,10,0,3446.5,2965,0,296.0,266.4,11.13,0.8603,0.0,55051.44,18.57
1317,2026-07-27,FC_MUM,S3,1933,1738,20,7,0,0,20,7,0,2285.2,1738,0,216.0,194.4,8.94,0.7606,0.0,42829.6,24.64
1318,2026-07-27,FC_HYD,S1,2571,2260,22,8,1,0,21,8,0,2682.8,2260,0,240.0,208.8,10.82,0.8424,0.0333,40064.0,17.73
1319,2026-07-27,FC_HYD,S2,3030,2590,28,10,4,3,24,7,0,2831.8,2590,0,304.0,223.2,11.6,0.9146,0.1842,52241.6,20.17
1320,2026-07-27,FC_HYD,S3,1735,1648,17,6,0,1,17,5,0,1849.2,1648,0,184.0,158.4,10.4,0.8912,0.0435,33756.8,20.48
1321,2026-07-28,FC_BLR,S1,2744,2748,24,8,0,0,24,8,0,2856.9,2748,0,256.0,230.4,11.93,0.9619,0.0,44160.0,16.07
1322,2026-07-28,FC_BLR,S2,2654,2978,23,8,3,2,20,6,36,2711.6,2711,267,284.0,223.2,12.15,0.9998,0.1613,53386.96,19.69
1323,2026-07-28,FC_BLR,S3,1891,1969,18,7,0,1,18,6,5,1976.2,1969,0,205.0,177.8,11.07,0.9964,0.04,39496.6,20.06
1324,2026-07-28,FC_DEL,S1,2647,2757,24,8,3,1,21,7,13,2758.0,2757,0,269.0,214.6,12.85,0.9996,0.125,48666.0,17.65
1325,2026-07-28,FC_DEL,S2,3352,3495,30,11,1,0,29,11,0,3601.5,3495,0,328.0,288.0,12.14,0.9704,0.0244,59970.72,17.16
1326,2026-07-28,FC_DEL,S3,2173,2066,21,7,2,0,19,7,0,2171.7,2066,0,224.0,187.2,11.04,0.9513,0.0714,43612.8,21.11
1327,2026-07-28,FC_KOL,S1,2038,2096,20,7,0,0,20,7,2,2448.3,2096,0,218.0,196.4,10.67,0.8561,0.0,35568.0,16.97
1328,2026-07-28,FC_KOL,S2,2263,2504,20,7,1,0,19,7,27,2511.1,2504,0,243.0,214.2,11.69,0.9972,0.037,42712.04,17.06
1329,2026-07-28,FC_KOL,S3,1459,1460,15,5,1,0,14,5,3,1463.2,1460,0,163.0,139.8,10.44,0.9978,0.05,29334.8,20.09
1330,2026-07-28,FC_MUM,S1,2879,2733,25,9,3,0,22,9,0,2857.6,2733,0,272.0,223.2,12.24,0.9564,0.0882,49072.0,17.96
1331,2026-07-28,FC_MUM,S2,3246,3229,29,10,0,0,29,10,0,3659.6,3229,0,312.0,280.8,11.5,0.8823,0.0,57902.48,17.93
1332,2026-07-28,FC_MUM,S3,1911,2054,18,7,0,3,18,4,36,2047.2,2047,7,236.0,194.4,10.53,0.9999,0.12,50199.6,24.52
1333,2026-07-28,FC_HYD,S1,2601,2467,22,8,1,1,21,7,0,2615.9,2467,0,240.0,201.6,12.24,0.9431,0.0667,40064.0,16.24
1334,2026-07-28,FC_HYD,S2,2653,2578,23,8,0,0,23,8,0,2737.8,2578,0,248.0,223.2,11.55,0.9416,0.0,42584.32,16.52
1335,2026-07-28,FC_HYD,S3,1795,1828,16,6,1,0,15,6,9,1834.0,1828,0,185.0,160.2,11.41,0.9967,0.0455,34754.5,19.01
1336,2026-07-29,FC_BLR,S1,2493,2911,20,7,2,1,18,6,36,2511.4,2511,400,252.0,208.8,12.03,0.9998,0.1111,46312.0,18.44
1337,2026-07-29,FC_BLR,S2,3013,3002,26,9,2,1,24,8,4,3006.0,3002,0,284.0,234.4,12.81,0.9987,0.0857,50832.56,16.93
1338,2026-07-29,FC_BLR,S3,1976,1967,19,7,1,0,18,7,5,2137.4,1967,0,213.0,185.0,10.63,0.9203,0.0385,40957.4,20.82
1339,2026-07-29,FC_DEL,S1,2939,3109,25,9,1,2,24,7,33,3117.8,3109,0,305.0,256.2,12.14,0.9972,0.0882,56770.0,18.26
1340,2026-07-29,FC_DEL,S2,3610,3406,33,12,2,1,31,11,0,4034.9,3406,0,360.0,302.4,11.26,0.8441,0.0667,65804.64,19.32
1341,2026-07-29,FC_DEL,S3,2520,2527,25,9,1,0,24,9,2,2533.3,2527,0,274.0,239.6,10.55,0.9975,0.0294,53649.2,21.23
1342,2026-07-29,FC_KOL,S1,2229,2088,21,8,2,2,19,6,0,2116.9,2088,0,232.0,180.0,11.6,0.9864,0.1379,37792.0,18.1
1343,2026-07-29,FC_KOL,S2,2533,2413,24,8,0,0,24,8,0,2765.3,2413,0,256.0,230.4,10.47,0.8726,0.0,42782.08,17.73
1344,2026-07-29,FC_KOL,S3,1379,1493,14,5,0,0,14,5,0,1567.5,1493,0,152.0,136.8,10.91,0.9524,0.0,27183.2,18.21
1345,2026-07-29,FC_MUM,S1,2172,2361,19,7,0,0,19,7,0,2382.4,2361,0,208.0,187.2,12.61,0.991,0.0,37552.0,15.91
1346,2026-07-29,FC_MUM,S2,2776,2903,25,9,2,0,23,9,15,2905.9,2903,0,287.0,245.4,11.83,0.999,0.0588,54607.51,18.81
1347,2026-07-29,FC_MUM,S3,1880,2004,19,7,0,1,19,6,0,2093.0,2004,0,208.0,180.0,11.13,0.9575,0.0385,41307.2,20.61
1348,2026-07-29,FC_HYD,S1,2442,2360,21,8,2,0,19,8,0,2555.6,2360,0,232.0,194.4,12.14,0.9235,0.069,38784.0,16.43
1349,2026-07-29,FC_HYD,S2,3112,2965,28,10,0,0,28,10,0,3757.5,2965,0,304.0,273.6,10.84,0.7891,0.0,52241.6,17.62
1350,2026-07-29,FC_HYD,S3,1808,1659,17,6,1,0,16,6,0,1944.1,1659,0,184.0,158.4,10.47,0.8533,0.0435,33756.8,20.35
1351,2026-07-30,FC_BLR,S1,2964,2881,24,8,3,0,21,8,0,2894.4,2881,0,256.0,208.8,13.8,0.9954,0.0938,44160.0,15.33
1352,2026-07-30,FC_BLR,S2,3153,3219,28,10,3,0,25,10,0,3234.7,3219,0,304.0,252.0,12.77,0.9951,0.0789,54120.32,16.81
1353,2026-07-30,FC_BLR,S3,2228,2091,21,8,0,1,21,7,0,2399.9,2091,0,232.0,201.6,10.37,0.8713,0.0345,44193.6,21.14
1354,2026-07-30,FC_DEL,S1,3375,3368,29,10,1,1,28,9,1,3372.6,3368,0,313.0,267.4,12.6,0.9986,0.0513,55538.0,16.49
1355,2026-07-30,FC_DEL,S2,3733,3575,33,11,0,2,33,9,0,3698.2,3575,0,352.0,302.4,11.82,0.9667,0.0455,64173.12,17.95
1356,2026-07-30,FC_DEL,S3,2243,2200,22,8,2,0,20,8,0,2330.7,2200,0,240.0,201.6,10.91,0.9439,0.0667,46851.2,21.3
1357,2026-07-30,FC_KOL,S1,2082,2287,18,7,2,0,16,7,34,2290.6,2287,0,234.0,199.6,11.46,0.9984,0.08,40624.0,17.76
1358,2026-07-30,FC_KOL,S2,2643,2720,24,8,0,0,24,8,4,2727.6,2720,0,260.0,234.4,11.6,0.9972,0.0,43754.4,16.09
1359,2026-07-30,FC_KOL,S3,1561,1530,16,6,1,0,15,6,0,1640.2,1530,0,176.0,151.2,10.12,0.9328,0.0455,31521.6,20.6
1360,2026-07-30,FC_MUM,S1,2982,3064,26,9,1,1,25,8,6,3066.8,3064,0,286.0,243.6,12.58,0.9991,0.0571,52034.0,16.98
1361,2026-07-30,FC_MUM,S2,3224,3387,29,10,0,0,29,10,13,3389.5,3387,0,325.0,293.8,11.53,0.9993,0.0,61424.05,18.14
1362,2026-07-30,FC_MUM,S3,1989,1966,19,7,0,0,19,7,0,2053.8,1966,0,208.0,187.2,10.5,0.9572,0.0,41307.2,21.01
1363,2026-07-30,FC_HYD,S1,2387,2265,19,7,0,0,19,7,0,2347.9,2265,0,208.0,187.2,12.1,0.9647,0.0,34736.0,15.34
1364,2026-07-30,FC_HYD,S2,2607,2615,24,8,1,0,23,8,0,2666.9,2615,0,256.0,223.2,11.72,0.9805,0.0312,43902.72,16.79
1365,2026-07-30,FC_HYD,S3,1768,1804,18,6,0,0,18,6,0,2101.4,1804,0,192.0,172.8,10.44,0.8585,0.0,35164.8,19.49
1366,2026-07-31,FC_BLR,S1,2902,2948,24,9,0,2,24,7,0,2990.3,2948,0,264.0,223.2,13.21,0.9859,0.0606,45696.0,15.5
1367,2026-07-31,FC_BLR,S2,3676,3538,33,11,2,2,31,9,0,3564.5,3538,0,352.0,288.0,12.28,0.9926,0.0909,62541.6,17.68
1368,2026-07-31,FC_BLR,S3,2038,2196,20,7,1,0,19,7,19,2204.3,2196,0,235.0,206.2,10.65,0.9962,0.037,46268.2,21.07
1369,2026-07-31,FC_DEL,S1,3074,3095,27,10,1,1,26,9,0,3165.9,3095,0,296.0,252.0,12.28,0.9776,0.0541,52560.0,16.98
1370,2026-07-31,FC_DEL,S2,3743,3682,33,12,0,1,33,11,0,3916.2,3682,0,360.0,316.8,11.62,0.9402,0.0222,65804.64,17.87
1371,2026-07-31,FC_DEL,S3,2321,2398,21,8,3,2,18,6,36,2302.7,2302,96,268.0,208.8,11.02,0.9997,0.1724,55572.0,24.14
1372,2026-07-31,FC_KOL,S1,2490,2429,21,8,1,0,20,8,7,2437.6,2429,0,239.0,208.6,11.64,0.9965,0.0345,39444.0,16.24
1373,2026-07-31,FC_KOL,S2,2366,2527,22,8,0,2,22,6,6,2528.9,2527,0,246.0,207.6,12.17,0.9992,0.0667,41669.68,16.49
1374,2026-07-31,FC_KOL,S3,1597,1546,18,6,1,1,17,5,0,1741.5,1546,0,192.0,158.4,9.76,0.8877,0.0833,34267.2,22.17
1375,2026-07-31,FC_MUM,S1,2987,2969,27,9,2,0,25,9,0,3067.9,2969,0,288.0,244.8,12.13,0.9678,0.0556,51840.0,17.46
1376,2026-07-31,FC_MUM,S2,3853,3607,36,13,2,1,34,12,0,4044.7,3607,0,392.0,331.2,10.89,0.8918,0.0612,72849.84,20.2
1377,2026-07-31,FC_MUM,S3,2243,2115,23,8,1,0,22,8,0,2354.9,2115,0,248.0,216.0,9.79,0.8981,0.0323,49165.6,23.25
1378,2026-07-31,FC_HYD,S1,2832,2608,24,9,1,1,23,8,0,2825.2,2608,0,264.0,223.2,11.68,0.9231,0.0606,44112.0,16.91
1379,2026-07-31,FC_HYD,S2,3048,3022,27,10,4,1,23,9,6,3028.6,3022,0,302.0,236.4,12.78,0.9978,0.1351,52424.94,17.35
1380,2026-07-31,FC_HYD,S3,1879,1914,18,7,2,1,16,6,3,1914.7,1914,0,203.0,161.4,11.86,0.9997,0.12,37603.5,19.65
